channel,channel_value,s0,l0,phase,region,inside_packet_initial,proper_distance_to_packet,branch,forward_radial_null_reaches_packet,s_hit_or_end,l_hit_or_end
abs_radial_current,0.028275109022344775,2.08,0.8799999999999994,minjerk_decompression,support_edge,False,1.0394519126378772,minus,False,2.6099999999999888,0.3738178925896802
abs_radial_current,0.02822453890741026,2.08,-1.0750000000000002,minjerk_decompression,support_edge,False,4.028815210053724,plus,False,2.6099999999999888,-0.5680553369422653
abs_radial_current,0.02822453890741026,2.08,-1.0750000000000002,minjerk_decompression,support_edge,False,4.028815210053724,minus,False,2.6099999999999888,-1.5880307266408988
abs_radial_current,0.028211261483323237,2.2600000000000002,1.0499999999999994,minjerk_decompression,support_edge,False,0.8890233832585898,plus,False,2.6099999999999928,1.3955835074285732
abs_radial_current,0.028211261483323237,2.2600000000000002,1.0499999999999994,minjerk_decompression,support_edge,False,0.8890233832585898,minus,False,2.6099999999999928,0.705038974474996
abs_radial_current,0.028097677104743684,2.2600000000000002,-1.0750000000000002,minjerk_decompression,support_edge,False,3.32732572416924,plus,False,2.6099999999999928,-0.7299915089736494
abs_radial_current,0.028097677104743684,2.2600000000000002,-1.0750000000000002,minjerk_decompression,support_edge,False,3.32732572416924,minus,False,2.6099999999999928,-1.4208161016387721
abs_radial_current,0.02795434431494617,2.2600000000000002,-0.9900000000000002,minjerk_decompression,support_edge,False,3.230240238387466,plus,False,2.6099999999999928,-0.6451142924028066
abs_radial_current,0.02795434431494617,2.2600000000000002,-0.9900000000000002,minjerk_decompression,support_edge,False,3.230240238387466,minus,False,2.6099999999999928,-1.335210008770724
abs_radial_current,0.02771042580883341,2.1700000000000004,-1.1600000000000001,minjerk_decompression,support_edge,False,3.6886793933661783,plus,False,2.609999999999991,-0.7311767863607052
