case,t,l,N,B,R,rho,Tkk_min,flux,theta_plus,theta_minus,K_l,K_ang,tidal_ang
adiabatic_B_ramp_up,-2.8499999999999996,0.25,1.0,1.0437364651368781,1.0307764064044151,-0.029283162832125623,-0.06667015493261665,0.00098034074466253,0.45084885851841355,-0.4508488585184687,-0.0546494679640932,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_ramp_up,-2.8499999999999996,1.6000000000000005,1.0,1.0160993394482092,1.8867962264113212,-0.004061830706683472,-0.008908701937487646,0.0007273228669399368,0.8846308852799917,-0.8846308852800518,-0.020663553249946426,1.5063475871192507e-14,1.5032545428417362e-12
adiabatic_B_ramp_up,-2.8,0.0,1.0,1.0467090329539541,1.0,-0.03283770630387595,-0.07262644207696288,-0.0,0.0,0.0,-0.05811033286970689,-0.0,-1.4210854715202307e-12
adiabatic_B_ramp_up,-2.8,0.25,1.0,1.0466812004963268,1.0307764064044151,-0.02890864658978811,-0.06642411739450116,0.001038899648610961,0.44958043927596614,-0.44958043927596614,-0.058077251032530676,-0.0,-1.3786554122608443e-12
adiabatic_B_ramp_up,-2.8,1.6000000000000005,1.0,1.0171832929407592,1.8867962264113212,-0.004119992976981432,-0.009075745184176533,0.0007734724047013941,0.883688185233362,-0.883688185233362,-0.021998123455482348,-0.0,-1.5094340427514788e-12
adiabatic_B_ramp_up,-2.75,0.0,1.0,1.049848853294228,1.0,-0.03240394293938964,-0.07219267871236348,-0.0,0.0,0.0,-0.06173168845548745,-0.0,-0.0
adiabatic_B_ramp_up,-2.75,0.25,1.0,1.0498191499154734,1.0307764064044151,-0.028513016437519866,-0.06616338016981732,0.0011003454822343295,0.4482366262216898,-0.4482366262216898,-0.06169665004909077,-0.0,-0.0
adiabatic_B_ramp_up,-2.75,1.6000000000000005,1.0,1.018338368292918,1.8867962264113212,-0.004181449231932895,-0.009252409036021154,0.0008222703775829916,0.882685840164632,-0.882685840164632,-0.023412529893964768,-0.0,-3.0794578266684465e-15
adiabatic_B_ramp_up,-2.7,0.0,1.0,1.0531939871537317,1.0,-0.03194607731841878,-0.07173481309150571,-0.0,0.0,0.0,-0.06555235676213497,-0.0,-1.4210854715202307e-12
adiabatic_B_ramp_up,-2.7,0.25,1.0,1.05316229051392,1.0307764064044151,-0.028095396186516495,-0.06588721821931344,0.0011647405411836303,0.4468137514412975,-0.4468137514412975,-0.06551526788452358,-0.0,-1.3786554122608443e-12
adiabatic_B_ramp_up,-2.7,1.6000000000000005,1.0,1.0195689742677956,1.8867962264113212,-0.0042463356168278505,-0.00943911387313009,0.0008738308717662061,0.881620450282965,-0.881620450282965,-0.024910680294129493,-0.0,-1.5094196157041853e-12
adiabatic_B_ramp_up,-2.65,0.0,1.0,1.0567570648402715,1.0,-0.03146315494874492,-0.07125189072171875,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.06957981846141635,1.4210854715202004e-14,-5.044670825579744e-25
adiabatic_B_ramp_up,-2.65,0.25,1.0,1.0567232450734658,1.0307764064044151,-0.027654914104172264,-0.06559489081817114,0.0012321371195410933,0.44530807483873425,-0.44530807483878937,-0.0695405835468684,1.378655412260815e-14,-4.894049567138148e-25
adiabatic_B_ramp_up,-2.65,1.6000000000000005,1.0,1.0208797572959705,1.8867962264113212,-0.004314786932176525,-0.00963627997253752,0.000928267599043234,0.8804884725791319,-0.880488472579192,-0.026496552861638697,1.5063475871192507e-14,-3.0641448405144068e-15
adiabatic_B_ramp_up,-2.5999999999999996,0.0,1.0,1.060551383973901,1.0,-0.030954233271925976,-0.07074296904478672,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.07382135763445867,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_ramp_up,-2.5999999999999996,0.25,1.0,1.0605153032905266,1.0307764064044151,-0.02719070921346638,-0.06528564406554314,0.001302575709704865,0.44371579782106524,-0.44371579782112036,-0.07377987982912945,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_ramp_up,-2.5999999999999996,1.6000000000000005,1.0,1.0222756092984762,1.8867962264113212,-0.004386935443379539,-0.00984432443807812,0.0009856929954285259,0.8792862218490414,-0.8792862218491017,-0.028174178520583803,1.5063475871192507e-14,1.5032918043538443e-12
adiabatic_B_ramp_up,-2.55,0.0,1.0,1.0645909293969011,1.0,-0.03041838939256261,-0.07020712516564953,-0.0,0.0,0.0,-0.07828398028599766,-0.0,-1.4210854715202307e-12
adiabatic_B_ramp_up,-2.55,0.25,1.0,1.0645524416742516,1.0307764064044151,-0.026701938334519292,-0.06495871384526268,0.0013760830691249466,0.44203307932952524,-0.44203307932952524,-0.07824016188561245,-0.0,-1.3786554122608443e-12
adiabatic_B_ramp_up,-2.55,1.6000000000000005,1.0,1.0237616750112761,1.8867962264113212,-0.00446290953047723,-0.010063657678551987,0.0010462171883256642,0.8780098729312309,-0.8780098729312309,-0.029947619809151824,-0.0,-1.5093945049340664e-12
adiabatic_B_ramp_up,-2.5,0.0,1.0,1.0688903913324224,1.0,-0.029854728638836016,-0.06964346441180985,-0.0,0.0,0.0,-0.08297432335566841,-0.0,-0.0
adiabatic_B_ramp_up,-2.5,0.25,1.0,1.068849341694345,1.0307764064044151,-0.02618778388488263,-0.0646133292715054,0.0014526701619251982,0.44025605438002,-0.44025605438002,-0.08292806630850338,-0.0,-0.0
adiabatic_B_ramp_up,-2.5,1.6000000000000005,1.0,1.0253433586654535,1.8867962264113212,-0.004542832168777654,-0.010294679404696794,0.0011099468227548875,0.8766554643299707,-0.8766554643299707,-0.03182094609455,-0.0,-3.0375247797713436e-15
adiabatic_B_ramp_up,-2.45,0.0,1.0,1.0734651813440594,1.0,-0.029262393959394378,-0.06905112973248129,-0.0,0.0,0.0,-0.08789855389101185,-0.0,-1.4210854715202307e-12
adiabatic_B_ramp_up,-2.45,0.25,1.0,1.073421405731131,1.0307764064044151,-0.025647462443459248,-0.06424871665477565,0.0015323299888008667,0.438380855262077,-0.438380855262077,-0.0878497603699269,-0.0,-1.3786554122608443e-12
adiabatic_B_ramp_up,-2.45,1.6000000000000005,1.0,1.0270263298584112,1.8867962264113212,-0.0046268192325429475,-0.010537774120451718,0.001176983737799412,0.8752189034067275,-0.8752189034067275,-0.033798204766123115,-0.0,-1.5093751649716504e-12
adiabatic_B_ramp_up,-2.4,0.0,1.0,1.0783314455935287,1.0,-0.028640576146055693,-0.06842931191902953,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.09306225816982437,1.4210854715202004e-14,-5.044670825579744e-25
adiabatic_B_ramp_up,-2.4,0.25,1.0,1.078284770325331,1.0307764064044151,-0.02508023406875431,-0.06386410401026098,0.0016150353245586203,0.43640363552480554,-0.4364036355248607,-0.09301083121655762,1.378655412260815e-14,-4.894049567138148e-25
adiabatic_B_ramp_up,-2.4,1.6000000000000005,1.0,1.0288165284310986,1.8867962264113212,-0.0047149776158197905,-0.010793306075290589,0.0012474234854530526,0.8736959733328026,-0.8736959733328629,-0.035883388065672484,1.5063475871192507e-14,-3.017050708600172e-15
adiabatic_B_ramp_up,-2.3499999999999996,0.0,1.0,1.0835060748351637,1.0,-0.027988524853263124,-0.06777726062612387,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.09847032071370693,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_ramp_up,-2.3499999999999996,0.25,1.0,1.0834563161666044,1.0307764064044151,-0.024485412345289673,-0.06345872613823397,0.0017007363867080358,0.43432059685242036,-0.43432059685247554,-0.09841616495716772,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_ramp_up,-2.3499999999999996,1.6000000000000005,1.0,1.0307201681447806,1.8867962264113212,-0.0048074031669890285,-0.011061613667147285,0.0013213536855003858,0.8720823420059662,-0.8720823420060265,-0.03808039522151698,1.5063475871192507e-14,1.5033416705167735e-12
adiabatic_B_ramp_up,-2.3,0.0,1.0,1.0890067105245742,1.0,-0.02730556036372931,-0.06709429613681624,-0.0,0.0,0.0,-0.1041267933220895,-0.0,-1.4210854715202307e-12
adiabatic_B_ramp_up,-2.3,0.25,1.0,1.0889536741985668,1.0307764064044151,-0.023862375112444174,-0.06303183028991537,0.0017893584669996302,0.43212801889608016,-0.43212801889608016,-0.10406981577219314,-0.0,-1.3786554122608443e-12
adiabatic_B_ramp_up,-2.3,1.6000000000000005,1.0,1.0327437389282885,1.8867962264113212,-0.004904178436762991,-0.011343003276931926,0.0013988522119918775,0.8703735731395515,-0.8703735731395515,-0.04039298956929063,-0.0,-1.5093417356020112e-12
adiabatic_B_ramp_up,-2.25,0.0,1.0,1.0948517463551335,1.0,-0.02659108602526699,-0.06637982179824083,-0.0,0.0,0.0,-0.11003475448343951,-0.0,-0.0
adiabatic_B_ramp_up,-2.25,0.25,1.0,1.094795227154363,1.0307764064044151,-0.023210575807718438,-0.06258268242856212,0.0018807995629336618,0.42982229208666933,-0.42982229208666933,-0.10997486540034278,-0.0,-0.0
adiabatic_B_ramp_up,-2.25,1.6000000000000005,1.0,1.0348940074432618,1.8867962264113212,-0.005005370243260222,-0.011637742533207178,0.0014799852094542468,0.8685651397375548,-0.8685651397375548,-0.042824750372531944,-0.0,-2.9817191235828627e-15
adiabatic_B_ramp_up,-2.2,0.0,1.0,1.101060324470827,1.0,-0.02584460125661355,-0.06563333702970048,-0.0,0.0,0.0,-0.11619615978365448,-0.0,-1.4210854715202307e-12
adiabatic_B_ramp_up,-2.2,0.25,1.0,1.1010001057717709,1.0307764064044151,-0.022529555331656032,-0.06211057408978062,0.001974928054292361,0.42739995340071235,-0.42739995340071235,-0.11613327362094979,-0.0,-1.3786554122608443e-12
adiabatic_B_ramp_up,-2.2,1.6000000000000005,1.0,1.0371780156909325,1.8867962264113212,-0.005111027062486576,-0.011946053019026298,0.0015648049400348101,0.8666524401693149,-0.8666524401693149,-0.04537901909516537,-0.0,-1.5093161883934856e-12
adiabatic_B_ramp_up,-2.15,0.0,1.0,1.1076523255384592,1.0,-0.025065714990453257,-0.06485445076342711,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.1226116842371616,1.4210854715202004e-14,-5.044670825579744e-25
adiabatic_B_ramp_up,-2.15,0.25,1.0,1.107588178871325,1.0307764064044151,-0.021818954314660362,-0.061614829823739385,0.0020715804779317527,0.4248577249899235,-0.42485772498997865,-0.12254572065580338,1.378655412260815e-14,-4.894049567138148e-25
adiabatic_B_ramp_up,-2.15,1.6000000000000005,1.0,1.0396030773598945,1.8867962264113212,-0.005221176258095828,-0.012268102434132256,0.001653347466733621,0.8646308170529852,-0.8646308170530453,-0.04805883993841647,1.5063475871192507e-14,-2.954767832366859e-15
adiabatic_B_ramp_up,-2.0999999999999996,0.0,1.0,1.1146483517977375,1.0,-0.024254159390329714,-0.06404289516319045,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.1292805578089306,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_ramp_up,-2.0999999999999996,0.25,1.0,1.1145800364165004,1.0307764064044151,-0.021078525637209713,-0.06109481520113926,0.0021705594596401257,0.42219255551528656,-0.42219255551534174,-0.12921144275711016,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_ramp_up,-2.0999999999999996,1.6000000000000005,1.0,1.0421767715905785,1.8867962264113212,-0.005335821170707039,-0.012603996258941182,0.0017456301823672734,0.862495579148839,-0.8624955791488992,-0.05086689452689309,1.5063475871192507e-14,1.503407395084722e-12
adiabatic_B_ramp_up,-2.05,0.0,1.0,1.1220697021459838,1.0,-0.02340980364547653,-0.06319853941856345,-0.0,0.0,0.0,-0.13620039577513482,-0.0,-1.4210854715202307e-12
adiabatic_B_ramp_up,-2.05,0.25,1.0,1.1219969646132688,1.0307764064044151,-0.020308147025170573,-0.06054994533947513,0.0022716318707878677,0.41940166394588235,-0.41940166394588235,-0.13612806262682772,-0.0,-1.3786554122608443e-12
adiabatic_B_ramp_up,-2.05,1.6000000000000005,1.0,1.044906933809429,1.8867962264113212,-0.005454938094326683,-0.01295376896997521,0.001841649199384236,0.86024202644678,-0.86024202644678,-0.05380543072672566,-0.0,-1.50927243479284e-12
adiabatic_B_ramp_up,-2.0,0.0,1.0,1.129938338257328,1.0,-0.02253266761470063,-0.06232140338778755,-0.0,0.0,0.0,-0.14336702598255416,-0.0,-1.4210854715202307e-12
adiabatic_B_ramp_up,-2.0,0.25,1.0,1.1298609120494831,1.0307764064044151,-0.01950783351186801,-0.0599796938936355,0.0023745272819210715,0.4164825854958202,-0.4164825854958202,-0.1432914167251614,-0.0,-1.3786554122608443e-12
adiabatic_B_ramp_up,-2.0,1.6000000000000005,1.0,1.0478016432648516,1.8867962264113212,-0.005578473175533322,-0.01331737488599138,0.0019413766217513662,0.8578654786107331,-0.8578654786107331,-0.05687618569402827,-0.0,-1.5092562964537465e-12
adiabatic_B_ramp_up,-1.9500000000000002,0.0,1.0,1.1382768406866937,1.0,-0.021622935058525996,-0.061411670831386746,-0.0,2.842170943040401e-14,2.842170943040401e-14,-0.15077431550227752,-1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_ramp_up,-1.9500000000000002,0.25,1.0,1.1381944458250175,1.0307764064044151,-0.018677749529404458,-0.05938360243902539,0.002478936791113392,0.4134332192773757,-0.4134332192773206,-0.1506953819615992,-1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_ramp_up,-1.9500000000000002,1.6000000000000005,1.0,1.0508692068787733,1.8867962264113212,-0.005706339279861493,-0.013694678748947786,0.0020447577271229104,0.8553613069111834,-0.8553613069111232,-0.06008030339457514,-1.5063475871192507e-14,1.5034558344673066e-12
adiabatic_B_ramp_up,-1.9,0.0,1.0,1.1471083538696378,1.0,-0.020680966169243663,-0.06046970194233058,-0.0,0.0,0.0,-0.15841399962544428,-0.0,-1.4210854715202307e-12
adiabatic_B_ramp_up,-1.9,0.25,1.0,1.147020696584381,1.0307764064044151,-0.0178182203646673,-0.058761290151288934,0.002584512309244001,0.41025187714772565,-0.41025187714772565,-0.15833170471338784,-0.0,-1.3786554122608443e-12
adiabatic_B_ramp_up,-1.9,1.6000000000000005,1.0,1.054118139013213,1.8867962264113212,-0.005838412879227962,-0.01408544616260384,0.0021517080951669555,0.8527249697362883,-0.8527249697362883,-0.06341824700207113,-0.0,-1.509221541709489e-12
adiabatic_B_ramp_up,-1.85,0.0,1.0,1.156456518903568,1.0,-0.019707309082888255,-0.059496044855749,-0.0,2.842170943040401e-14,2.842170943040401e-14,-0.16627551660396264,-1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_ramp_up,-1.85,0.25,1.0,1.1563632913379873,1.0307764064044151,-0.01692974269199295,-0.05811246366346371,0.0026908663827571234,0.4069373331252924,-0.4069373331252372,-0.16618983557172587,-1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_ramp_up,-1.85,1.6000000000000005,1.0,1.0575571367418737,1.8867962264113212,-0.005974531023955075,-0.014489334042155064,0.0022621107262214015,0.8499520517234631,-0.8499520517234028,-0.06688970677528303,-1.5063475871192507e-14,1.5034922933710127e-12
adiabatic_B_ramp_up,-1.7999999999999998,0.0,1.0,1.1663453929878447,1.0,-0.018702710037260248,-0.05849144581012099,-0.0,-2.842170943040401e-14,-2.842170943040401e-14,-0.17434585198002306,1.4210854715202004e-14,1.4210854715197892e-12
adiabatic_B_ramp_up,-1.7999999999999998,0.25,1.0,1.1662462729502618,1.0307764064044151,-0.016012993876158624,-0.05743692697737046,0.0027975726370378633,0.40348887264660166,-0.4034888726466568,-0.17425677365732692,1.378655412260815e-14,1.3786554122604162e-12
adiabatic_B_ramp_up,-1.7999999999999998,1.6000000000000005,1.0,1.0611950502138123,1.8867962264113212,-0.0061144884727418825,-0.014905881266398238,0.0023758132031840382,0.8470383064898159,-0.8470383064898761,-0.07049350423222289,1.5063475871192507e-14,1.5035118364457145e-12
adiabatic_B_ramp_up,-1.75,0.0,1.0,1.1767993544141169,1.0,-0.01766812182770364,-0.05745685760079056,-0.0,0.0,0.0,-0.18260939676180254,-0.0,-1.4210854715202307e-12
adiabatic_B_ramp_up,-1.75,0.25,1.0,1.1766940051865886,1.0307764064044151,-0.015068839727901118,-0.05673459125671062,0.002904166913488163,0.39990634083872656,-0.39990634083872656,-0.18251692475948708,-0.0,-1.3786554122608443e-12
adiabatic_B_ramp_up,-1.75,1.6000000000000005,1.0,1.0650408477013371,1.8867962264113212,-0.006258035063385281,-0.01533449973340287,0.0024926249586148573,0.8439797028710584,-0.8439797028710584,-0.07422749368497905,-0.0,-1.5091628953222416e-12
