phase,Nt,Nl,min_rho_src,max_rho_src,maxabs_rho_src,min_p_l,max_p_l,maxabs_p_l,min_p_th,max_p_th,maxabs_p_th,min_p_phi,max_p_phi,maxabs_p_phi,min_j_l,max_j_l,maxabs_j_l,min_trace_spatial,max_trace_spatial,maxabs_trace_spatial,min_nec_min,max_nec_min,maxabs_nec_min,min_nec_neg_sum,max_nec_neg_sum,maxabs_nec_neg_sum,min_tidal_radial,max_tidal_radial,maxabs_tidal_radial,min_tidal_angular,max_tidal_angular,maxabs_tidal_angular,min_gtt,max_gtt,maxabs_gtt,min_Gkp,max_Gkp,maxabs_Gkp,min_Gkm,max_Gkm,maxabs_Gkm,min_Kretsch,max_Kretsch,maxabs_Kretsch,gtt_positive_points,neg_rho_points,nec_violation_points,max_int_neg_rho,max_int_neg_nec,mean_throat_share_neg_rho,mean_throat_share_neg_nec,max_passenger_share_neg_rho,max_passenger_share_neg_nec,max_pressure_over_absrho_pointwise,p999_pressure_over_absrho_pointwise,max_flux_over_absrho_pointwise,p999_flux_over_absrho_pointwise,V,lapse_lambda,C0,Delta,w_release,L_beta,L_q,release_gap,mode
exit,9,61,-4803.284167927647,44.11874228362116,4803.284167927647,-23.045364268005187,3850.7781755927717,3850.7781755927717,-42.629184201320676,5610.622532476174,5610.622532476174,-42.629184201320676,5610.622532476174,5610.622532476174,-201.12121116610297,138.15975305133395,201.12121116610297,-108.30373267064653,15072.023240545117,15072.023240545117,-1955.1173666071045,1203.6023376566864,1955.1173666071045,0.0,3584.788319076951,3584.788319076951,-17.831514168260618,2422.2233879961286,2422.2233879961286,-9.611911492452167,1356.0730741563032,1356.0730741563032,-52895.29609329969,-1.0,52895.29609329969,-1629.6709524698467,1308.0946002872038,1629.6709524698467,-1955.1173666071045,1203.6023376566864,1955.1173666071045,1.8107699262723785e-08,70225420.18074551,70225420.18074551,0,444,458,344.8204892697993,231.90925444617324,0.9899548252703835,0.9863958699624451,0.877465115769697,0.9591514655526856,1636.7488524834268,1509.7383130175583,3.5463816623869797,2.845735503697208,2.0,2.3,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first
post,9,61,-3.982778511982408,-0.02188298729036102,3.982778511982408,-1.3985730050405,-0.021882987290361047,1.3985730050405,-0.14076623464441926,4.280715268751296,4.280715268751296,-0.1407662346444193,4.280715268751296,4.280715268751296,-1.0195996408372747,0.4465536905422323,1.0195996408372747,-1.1293134035813295,8.077936151116411,8.077936151116411,-5.3593802794530525,-0.04376597458072207,5.3593802794530525,0.08753194916144413,8.932545796737175,8.932545796737175,-0.300684922236552,2.116054651101984,2.116054651101984,-0.2007176848634637,0.0,0.2007176848634637,-1.003653980781547,-1.0,1.003653980781547,-5.027490970774976,-0.04376597458072207,5.027490970774976,-5.3593802794530525,-0.04376597458072207,5.3593802794530525,0.005746381593001236,56.49268591624622,56.49268591624622,0,549,549,1.8134496725699991,7.795892212147478,0.8187862563671118,0.8214454226874022,0.005862832622300983,0.005455155925669588,3.1042878508676095,2.528024158264375,0.43694714147048386,0.3981508721362951,2.0,2.3,100.0,0.1,0.35,0.10000000000000009,1.1,1.0,shift_first
traverse,9,61,-657.6235681010448,95.34954697201083,657.6235681010448,-0.3586255182197831,243.0415125039421,243.0415125039421,-0.07621101678046117,722.1412179218237,722.1412179218237,-0.07621101678046117,722.1412179218237,722.1412179218237,-6.005201734143414,140.4080666134035,140.4080666134035,-0.15270114229961435,1462.6527351176774,1462.6527351176774,-651.3058063421051,193.93336922954626,651.3058063421051,0.0,1278.5908057476365,1278.5908057476365,-13.827755369879506,388.45486450093233,388.45486450093233,-0.00422299267802616,86.52888544928834,86.52888544928834,-52899.98905690008,-1.0,52899.98905690008,-651.3058063421051,576.0190073635754,651.3058063421051,-639.254699672068,194.0992998766175,639.254699672068,1.159505782138382e-08,1457694.0757890716,1457694.0757890716,0,510,493,65.80867010187096,120.67669080423343,0.9966003935928001,0.9926412819167703,0.49653616739647194,0.4972811827020132,6494.595192204843,3216.7793308423184,5.397198018783922,4.2758375730893405,2.0,2.3,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first
exit,9,61,-4803.786638397391,113.82165395880436,4803.786638397391,-121.5189100276636,3853.0425398932302,3853.0425398932302,-143.4354468687374,5611.356350690723,5611.356350690723,-143.4354468687374,5611.356350690723,5611.356350690723,-284.5303973167873,456.4854460775659,456.4854460775659,-408.3593218550709,15075.755241274677,15075.755241274677,-2483.4932517517714,1134.7186251979276,2483.4932517517714,0.0,3962.66973322286,3962.66973322286,-57.121655612691846,2422.2770499254607,2422.2770499254607,-45.07358916772072,1356.8653862447115,1356.8653862447115,-52870.819046180346,-1.0,52870.819046180346,-1479.1764814710887,2036.890274334211,2036.890274334211,-2483.4932517517714,1134.7186251979276,2483.4932517517714,-6053.303678180508,70246795.41792843,70246795.41792843,0,426,453,344.3278212138992,258.67740312770036,0.9891215299153318,0.9909735087776489,0.24209688379020222,0.038380853703139046,945.6716699429519,631.9953559223061,4.442455144656015,4.076178593226239,2.0,2.3,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first
post,9,61,-3.9827430431363013,-0.02188298729036102,3.9827430431363013,-2.5157727872056914,-0.021882987290361047,2.5157727872056914,-1.2530854312870998,4.14976216184579,4.14976216184579,-1.2530854312871,4.149762161845791,4.149762161845791,-1.9825548571835896,0.8682988427210074,1.9825548571835896,-4.4662709935093705,7.685076830399897,7.685076830399897,-7.401939055391542,-0.04376597458072207,7.401939055391542,0.08753194916144413,9.19438107285597,9.19438107285597,-0.8564170179390379,2.0505840091235834,2.0505840091235834,-0.7588863085115528,0.0,0.7588863085115528,-1.003653980781547,-1.0,1.003653980781547,-7.401939055391542,-0.04376597458072207,7.401939055391542,-6.33378822187,0.5282803733428167,6.33378822187,0.005746381593001236,53.25316494648561,53.25316494648561,0,549,549,1.8096534837880045,11.149267696035594,0.8187372434526852,0.8338875812370656,0.031116055181234194,0.025823462634127978,7.245274830668815,5.876967183350754,0.8497713742254931,0.7742785393954246,2.0,2.3,100.0,0.1,0.18,0.7500000000000001,1.1,0.35,shift_first
traverse,9,61,-657.6235681010448,95.33724296530312,657.6235681010448,-0.3586254953113934,242.8724543104737,242.8724543104737,-0.07618165993430737,722.1412037068051,722.1412037068051,-0.07618165993430737,722.1412037068051,722.1412037068051,-6.004934690763121,140.4018228545634,140.4018228545634,-0.15264234611499208,1462.6527064513512,1462.6527064513512,-651.3052278905831,193.93336922954626,651.3052278905831,0.0,1278.5907170181135,1278.5907170181135,-13.826261710142209,388.454850404058,388.454850404058,-0.004222981223833912,86.4851954923687,86.4851954923687,-52899.98905690008,-1.0,52899.98905690008,-651.3052278905831,575.9979048177695,651.3052278905831,-639.254699672068,194.0992998766175,639.254699672068,1.9780327663106543e-08,1457694.0319677899,1457694.0319677899,0,511,489,65.80867004984053,120.67668667449877,0.9966101155281871,0.9926413301996944,0.4967318081291612,0.49731203017938214,6503.004253869672,3218.5332053166426,5.403967591376223,4.278659563297054,2.0,2.3,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first
exit,9,61,-4803.825934567224,82.16751700227158,4803.825934567224,-91.69593970141298,3853.214046426633,3853.214046426633,-102.5727413476781,5611.407876700528,5611.407876700528,-102.5727413476781,5611.407876700528,5611.407876700528,-175.27170017808544,306.4170864044859,306.4170864044859,-296.2165865595105,15076.029799827687,15076.029799827687,-2350.0514813089558,1093.4610525320031,2350.0514813089558,0.0,3474.4346169999685,3474.4346169999685,-49.01410668307029,2422.270634735761,2422.270634735761,-42.513762622151866,1356.9245134254293,1356.9245134254293,-52899.40253091241,-1.0,52899.40253091241,-1298.5294087010666,1208.2409763061314,1298.5294087010666,-2350.0514813089558,1093.4610525320031,2350.0514813089558,-8817.980750687691,70248347.8256364,70248347.8256364,0,447,455,344.62992934779794,283.1067660213877,0.9898970078476379,0.9906320042875159,0.30287202238727934,0.03802234153023648,945.6716699429519,742.4668976432545,4.442455144656015,3.0774799082000905,2.0,2.3,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first
post,9,61,-3.9827430431363013,-0.02188298729036102,3.9827430431363013,-2.5157727872056914,-0.021882987290361047,2.5157727872056914,-1.2530854312870998,4.14976216184579,4.14976216184579,-1.2530854312871,4.149762161845791,4.149762161845791,-1.9825548571835896,0.8682988427210074,1.9825548571835896,-4.4662709935093705,7.685076830399897,7.685076830399897,-7.401939055391542,-0.04376597458072207,7.401939055391542,0.08753194916144413,9.19438107285597,9.19438107285597,-0.8564170179390379,2.0505840091235834,2.0505840091235834,-0.7588863085115528,0.0,0.7588863085115528,-1.003653980781547,-1.0,1.003653980781547,-7.401939055391542,-0.04376597458072207,7.401939055391542,-6.33378822187,0.5282803733428167,6.33378822187,0.005746381593001236,53.25316494648561,53.25316494648561,0,549,549,1.8096534837880045,11.149267696035594,0.8187372434526852,0.8338875812370656,0.031116055181234194,0.025823462634127978,7.245274830668815,5.876967183350754,0.8497713742254931,0.7742785393954246,2.0,2.3,100.0,0.1,0.18,0.40000000000000013,1.1,0.7,shift_first
traverse,9,61,-657.6235681010448,94.99834240727644,657.6235681010448,-0.3586248633744457,242.84468169864962,242.84468169864962,-0.07537409299501971,722.1408132450339,722.1408132450339,-0.07537409299501971,722.1408132450339,722.1408132450339,-5.997574595570346,140.22973598473408,140.22973598473408,-0.15102495600042787,1462.6519190373863,1462.6519190373863,-651.2892864340158,193.93336922954626,651.2892864340158,0.0,1278.5882744857504,1278.5882744857504,-13.785126025798615,388.45446318749026,388.45446318749026,-0.0042226652554373635,86.47056529973766,86.47056529973766,-52899.98905690008,-1.0,52899.98905690008,-651.2892864340158,575.4164313182671,651.2892864340158,-639.254699672068,194.0992998766175,639.254699672068,1.9208915445546076e-08,1457692.8282742056,1457692.8282742056,0,511,493,65.80866865686933,120.67657299149822,0.9966124820740296,0.9926412256001232,0.4987310321769267,0.4972661405112742,6743.518111451562,3289.523911531057,5.597592886812057,4.359641138579137,2.0,2.3,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first
exit,9,61,-4803.826229168856,47.26895950510726,4803.826229168856,-114.50740881571689,3853.215332368313,3853.215332368313,-129.3578779575606,5611.4082629926215,5611.4082629926215,-129.3578779575606,5611.40826299262,5611.40826299262,-188.53132188495655,272.3858081339231,272.3858081339231,-372.6646638805953,15076.031858353554,15076.031858353554,-2538.838517358051,1100.586413588068,2538.838517358051,0.0,3988.13380218041,3988.13380218041,-60.01305020016606,2422.2814629904474,2422.2814629904474,-51.426079826452614,1356.9249567553509,1356.9249567553509,-52899.978685754446,-1.0,52899.978685754446,-1449.295284822359,1100.586413588068,1449.295284822359,-2538.838517358051,1129.9408674335605,2538.838517358051,-700.516587525675,70248359.46468593,70248359.46468593,0,466,465,344.9919911277658,330.83413824396547,0.9902732111117172,0.990478488952323,0.8777839152303711,0.951080926842808,945.6716699429519,787.3391176178216,4.442455144656015,3.940217307065582,2.0,2.3,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first
post,9,61,-3.9827430431363013,-0.02188298729036102,3.9827430431363013,-2.5157727872056914,-0.021882987290361047,2.5157727872056914,-1.2530854312870998,4.14976216184579,4.14976216184579,-1.2530854312871,4.149762161845791,4.149762161845791,-1.9825548571835896,0.8682988427210074,1.9825548571835896,-4.4662709935093705,7.685076830399897,7.685076830399897,-7.401939055391542,-0.04376597458072207,7.401939055391542,0.08753194916144413,9.19438107285597,9.19438107285597,-0.8564170179390379,2.0505840091235834,2.0505840091235834,-0.7588863085115528,0.0,0.7588863085115528,-1.003653980781547,-1.0,1.003653980781547,-7.401939055391542,-0.04376597458072207,7.401939055391542,-6.33378822187,0.5282803733428167,6.33378822187,0.005746381593001236,53.25316494648561,53.25316494648561,0,549,549,1.8096534837880045,11.149267696035594,0.8187372434526852,0.8338875812370656,0.031116055181234194,0.025823462634127978,7.245274830668815,5.876967183350754,0.8497713742254931,0.7742785393954246,2.0,2.3,100.0,0.1,0.18,0.10000000000000009,1.1,1.0,shift_first
traverse,9,61,-527.0526555749765,0.2748060774551164,527.0526555749765,-0.49135036147253547,521.8156569853685,521.8156569853685,-0.00011377444618958942,586.453152963841,586.453152963841,-0.00011377444618958948,586.453152963841,586.453152963841,-10.824077048508164,36.008028967482865,36.008028967482865,-2.241976457398872e-05,1347.2879454563604,1347.2879454563604,-388.2803129961841,161.51544055898245,388.2803129961841,0.0,755.1162330274975,755.1162330274975,-0.035464467345286126,289.35880631593125,289.35880631593125,-0.0503468819258961,180.4552911785384,180.4552911785384,-527861155.1453599,-1.0000000000000075,527861155.1453599,-388.2803129961841,248.98901504447127,388.2803129961841,-379.1525482249577,161.51544055898245,379.1525482249577,1.5498587241747185e-16,831983.297138846,831983.297138846,0,407,368,92.51508575734688,91.52736990193517,0.9986933833967471,0.9947311828277599,0.49911952393840986,0.4966669108296185,1432.4313099668132,1128.077152756926,18.372189984125427,14.968776022464969,2.0,2.3,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first
exit,9,61,-711.7585459831284,85.35318864704226,711.7585459831284,-41.27709653055075,510.23565804628623,510.23565804628623,-95.89545028189846,775.4330994540823,775.4330994540823,-95.89545028189846,775.4330994540821,775.4330994540821,-62.197110710194885,61.22107325530025,62.197110710194885,-226.2658619038588,2061.1018569544503,2061.1018569544503,-426.3014762699322,126.56718884343528,426.3014762699322,0.0,737.1896559472455,737.1896559472455,-44.84316716390875,322.7494346321074,322.7494346321074,-14.665295890190018,176.2228000544682,176.2228000544682,-525439511.475426,-1.0,525439511.475426,-426.3014762699322,149.36378691866963,426.3014762699322,-414.9645894575706,144.8589443969342,414.9645894575706,-7152.563558790197,1377107.3040617462,1377107.3040617462,0,400,432,101.09400764502345,102.62598749136188,0.9827471193254033,0.9894538941232853,0.5372121031077034,0.5604633177208452,836.0189844670988,480.16115527693785,15.734893867306353,11.847383398638144,2.0,2.3,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first
post,9,61,-1.0169015452068009,0.37463031643122335,1.0169015452068009,-1.7953846780684903,-0.021882987290361047,1.7953846780684903,-1.0843790419749273,0.9978952051398907,1.0843790419749273,-1.0843790419749273,0.9978952051398906,1.0843790419749273,-0.7025017352721976,0.6431739870680012,0.7025017352721976,-3.330098386457094,1.3365914553842781,3.330098386457094,-3.025049441229311,-0.04376597458072207,3.025049441229311,0.08753194916144413,5.57085474504492,5.57085474504492,-0.7754797170738973,0.27580003999289726,0.7754797170738973,-0.40019725195069433,0.0,0.40019725195069433,-1.0067587459213088,-1.0,1.0067587459213088,-2.785427357302418,-0.04376597458072207,2.785427357302418,-3.025049441229311,0.13507558794776495,3.025049441229311,0.005746381593001236,13.762627026847225,13.762627026847225,0,547,549,1.4995500990041724,8.314654845011443,0.882306208367058,0.8902039891324773,0.012547256564157474,0.00905160354758524,13.391346422506116,10.360780674542887,2.5682573891155243,2.0559445461180124,2.0,2.3,10000.0,0.3,0.35,0.7500000000000001,1.1,0.35,shift_first
traverse,9,61,-527.0526555749765,0.26801176133183613,527.0526555749765,-0.4913463531767526,521.0886678451092,521.0886678451092,-0.00012634048367701715,586.4341391848726,586.4341391848726,-0.00012634048367701715,586.4341391848726,586.4341391848726,-9.476993824071027,35.82721051681122,35.82721051681122,-2.241976457398872e-05,1340.4692212628963,1340.4692212628963,-388.2095453876757,161.49553218759752,388.2095453876757,0.0,755.1162330274975,755.1162330274975,-0.03471709373297356,289.3474862145043,289.3474862145043,-0.050344877778185304,179.33919322189365,179.33919322189365,-527861157.0176424,-1.0000000000000075,527861157.0176424,-388.2095453876757,248.5722131309176,388.2095453876757,-379.1525482249577,161.49553218759752,379.1525482249577,2.294873097932524e-16,831961.0085345061,831961.0085345061,0,406,362,92.51508575605166,91.5273701751901,0.9986951202280022,0.9947336488645162,0.49914653200214393,0.4969970972286179,1432.3783564922094,1058.490762272838,17.491499674616183,13.635353786579124,2.0,2.3,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first
exit,9,61,-711.7918844624487,75.01458910680786,711.7918844624487,-31.236085008636508,510.36513712101373,510.36513712101373,-71.55645887999307,783.3294726037291,783.3294726037291,-71.55645887999307,783.3294726037291,783.3294726037291,-51.39534037656837,55.491858144760876,55.491858144760876,-163.26304662625537,2072.227294142148,2072.227294142148,-426.5928197674265,107.2194839418845,426.5928197674265,0.0,738.5922213144215,738.5922213144215,-32.51364952320893,330.7953115546237,330.7953115546237,-14.05483335919065,176.26516555902188,176.26516555902188,-528514581.9347286,-1.0,528514581.9347286,-426.5928197674265,107.2194839418845,426.5928197674265,-408.3632555114948,159.11677719381794,408.3632555114948,-2912.3979682354106,1394583.5410637315,1394583.5410637315,0,403,419,101.0940082627343,101.66122558852058,0.9839849168882253,0.9894733143571551,0.5369795935605954,0.5694436924001185,157.46438365582586,142.62205453726526,15.2118945565476,12.891161320402789,2.0,2.3,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first
post,9,61,-1.0169015452068009,0.37463031643122335,1.0169015452068009,-1.7953846780684903,-0.021882987290361047,1.7953846780684903,-1.0843790419749273,0.9978952051398907,1.0843790419749273,-1.0843790419749273,0.9978952051398906,1.0843790419749273,-0.7025017352721976,0.6431739870680012,0.7025017352721976,-3.330098386457094,1.3365914553842781,3.330098386457094,-3.025049441229311,-0.04376597458072207,3.025049441229311,0.08753194916144413,5.57085474504492,5.57085474504492,-0.7754797170738973,0.27580003999289726,0.7754797170738973,-0.40019725195069433,0.0,0.40019725195069433,-1.0067587459213088,-1.0,1.0067587459213088,-2.785427357302418,-0.04376597458072207,2.785427357302418,-3.025049441229311,0.13507558794776495,3.025049441229311,0.005746381593001236,13.762627026847225,13.762627026847225,0,547,549,1.4995500990041724,8.314654845011443,0.882306208367058,0.8902039891324773,0.012547256564157474,0.00905160354758524,13.391346422506116,10.360780674542887,2.5682573891155243,2.0559445461180124,2.0,2.3,10000.0,0.3,0.35,0.40000000000000013,1.1,0.7,shift_first
traverse,9,61,-527.0526555749765,0.23386694623759205,527.0526555749765,-0.49132581130637093,521.0886678451092,521.0886678451092,-0.000120111948953819,586.3225263393168,586.3225263393168,-0.000120111948953819,586.3225263393168,586.3225263393168,-9.232612503197178,34.90432892850607,34.90432892850607,-2.2822755398294283e-05,1340.4692212628963,1340.4692212628963,-387.8509979733959,161.3946238136648,387.8509979733959,0.0,755.1162330274975,755.1162330274975,-0.030973848603210542,289.27684027424635,289.27684027424635,-0.05033460684390567,179.33919322189365,179.33919322189365,-527861166.4268012,-1.0000000000000075,527861166.4268012,-387.8509979733959,246.43919391410384,387.8509979733959,-379.1525482249577,161.3946238136648,379.1525482249577,2.623844546456629e-16,831815.1317860301,831815.1317860301,0,403,350,92.51508574957981,91.52737146063731,0.9986957038491331,0.9947348837238378,0.4994068871401729,0.49793016401413226,1432.290258131961,878.9659749698567,18.57996448524773,11.712574179139587,2.0,2.3,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first
exit,9,61,-711.7961593107473,49.84139961316249,711.7961593107473,-35.34555193728033,510.38175397715753,510.38175397715753,-69.69565314590646,775.4652387301712,775.4652387301712,-69.69565314590645,775.465238730171,775.465238730171,-53.057314662448796,37.35683844775288,53.057314662448796,-170.4400967962549,2061.3122314374996,2061.3122314374996,-419.50958675458946,90.08693026402709,419.50958675458946,0.0,739.1156141599299,739.1156141599299,-34.50919709003328,322.3851853936478,322.3851853936478,-15.67051304153208,176.27060240839197,176.27060240839197,-528909876.0252452,-1.0,528909876.0252452,-416.9136206689368,105.73214946989889,416.9136206689368,-419.50958675458946,139.65476267786244,419.50958675458946,-3980.8670932957516,1377253.5394116137,1377253.5394116137,0,415,426,101.08131553592304,101.36996223586299,0.9847773818726453,0.9897703853393662,0.5378049919266634,0.5702117429638355,762.6873057604341,398.1571463602242,25.809340804907066,19.50579797416612,2.0,2.3,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first
post,9,61,-1.0169015452068009,0.37463031643122335,1.0169015452068009,-1.7953846780684903,-0.021882987290361047,1.7953846780684903,-1.0843790419749273,0.9978952051398907,1.0843790419749273,-1.0843790419749273,0.9978952051398906,1.0843790419749273,-0.7025017352721976,0.6431739870680012,0.7025017352721976,-3.330098386457094,1.3365914553842781,3.330098386457094,-3.025049441229311,-0.04376597458072207,3.025049441229311,0.08753194916144413,5.57085474504492,5.57085474504492,-0.7754797170738973,0.27580003999289726,0.7754797170738973,-0.40019725195069433,0.0,0.40019725195069433,-1.0067587459213088,-1.0,1.0067587459213088,-2.785427357302418,-0.04376597458072207,2.785427357302418,-3.025049441229311,0.13507558794776495,3.025049441229311,0.005746381593001236,13.762627026847225,13.762627026847225,0,547,549,1.4995500990041724,8.314654845011443,0.882306208367058,0.8902039891324773,0.012547256564157474,0.00905160354758524,13.391346422506116,10.360780674542887,2.5682573891155243,2.0559445461180124,2.0,2.3,10000.0,0.3,0.35,0.10000000000000009,1.1,1.0,shift_first
traverse,9,61,-527.0920761589999,0.27564974225643507,527.0920761589999,-0.49143589075265853,517.1553343613563,517.1553343613563,-7.23584670336644e-05,586.4939110462874,586.4939110462874,-7.235846703366439e-05,586.4939110462874,586.4939110462874,-9.543702916141271,36.04152760971034,36.04152760971034,-1.3793445544487331e-05,1330.3281300652593,1330.3281300652593,-388.32959835708743,161.5188221962943,388.32959835708743,0.0,755.148313738893,755.148313738893,-0.03554256767402826,289.37573260294323,289.37573260294323,-0.05038485166241018,178.88160888238536,178.88160888238536,-528996359.8940111,-1.000000000000008,528996359.8940111,-388.32959835708743,249.0741600675422,388.32959835708743,-377.77325803420865,161.5188221962943,377.77325803420865,1.566032907122035e-16,832089.2336006797,832089.2336006797,0,440,405,92.51730922496186,91.54880030270921,0.9986933599053293,0.9947489138485452,0.49911988712405414,0.49666850426179515,347.5071998998123,232.96748834243422,4.8185268738060545,4.31961376799542,2.0,2.3,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first
exit,9,61,-711.7912714184331,173.0723515912434,711.7912714184331,-115.08552720994257,514.6186878576545,514.6186878576545,-160.742587225457,788.430152572758,788.430152572758,-160.742587225457,788.430152572758,788.430152572758,-101.3666910505636,109.40106588477033,109.40106588477033,-429.9105361559339,2091.47899300317,2091.47899300317,-520.3837951251381,101.01051743968469,520.3837951251381,0.0,736.0097446371408,736.0097446371408,-65.02062269174341,333.03681332773766,333.03681332773766,-52.72766402937467,178.4179230923525,178.4179230923525,-528436348.92302513,-1.0,528436348.92302513,-520.3837951251381,145.60329625636194,520.3837951251381,-490.29786111596593,203.4607395327613,490.29786111596593,-37386.054034250854,1411620.4234110906,1411620.4234110906,0,394,406,101.10437459273903,280.4619673630154,0.9783373820380779,0.9927616722447303,0.5369397598951877,0.5235052271069813,4660.486370586144,3578.4326703745273,21.160092224896957,19.858913421424152,2.0,2.3,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first
post,9,61,-1.0157203515381412,0.38225476720836676,1.0157203515381412,-4.024612595264098,-0.021882987290361047,4.024612595264098,-3.001190079490878,0.9923318198888826,3.001190079490878,-3.001190079490878,0.9923318198888826,3.001190079490878,-1.3659755963626066,1.250616085965558,1.3659755963626066,-9.08213667032005,0.9772038575131727,9.08213667032005,-5.042916553481592,-0.04376597458072207,5.042916553481592,0.08753194916144413,10.008673594980511,10.008673594980511,-1.732614494035682,0.21067858666238085,1.732614494035682,-1.5130914618438622,0.0,1.5130914618438622,-1.0067587459213088,-1.0,1.0067587459213088,-5.042916553481592,0.008424769234429086,5.042916553481592,-5.0043368270847814,0.4209858319688339,5.0043368270847814,0.005746381593001236,39.286982659435026,39.286982659435026,0,547,549,1.485646973614082,14.979285376684194,0.8821468575833019,0.9025747747681186,0.05943278931230914,0.03471101774845301,29.732158402120103,24.39436956828472,5.143480367764028,4.07448360810199,2.0,2.3,10000.0,0.3,0.18,0.7500000000000001,1.1,0.35,shift_first
traverse,9,61,-527.0920761589999,0.2755893780556805,527.0920761589999,-0.4914358597495397,517.1465006265591,517.1465006265591,-7.99404251889757e-05,586.4943600405236,586.4943600405236,-7.99404251889757e-05,586.4943600405236,586.4943600405236,-9.543278520275809,36.039924891162066,36.039924891162066,-1.3937717563786741e-05,1330.3289842937668,1330.3289842937668,-388.32883864461974,161.51861438073456,388.32883864461974,0.0,755.148313738893,755.148313738893,-0.035534696085855605,289.3761833895661,289.3761833895661,-0.05038483616085268,178.88118503246753,178.88118503246753,-528996359.91069293,-1.000000000000008,528996359.91069293,-388.32883864461974,249.07111619844756,388.32883864461974,-377.77325803420865,161.51861438073456,377.77325803420865,2.571329328321683e-16,832090.3720228716,832090.3720228716,0,441,395,92.5173092250191,91.5488003114006,0.9986958129357895,0.9947529350292071,0.4991566945644398,0.49772307518695347,347.3060572880506,232.90230406871027,4.815775527161367,4.318999580130934,2.0,2.3,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first
exit,9,61,-711.796978930387,86.87720682342463,711.796978930387,-149.4917818134024,510.3850659611105,510.3850659611105,-181.14734153834195,775.6159853749231,775.6159853749231,-181.14734153834195,775.6159853749231,775.6159853749231,-118.93237551119357,86.36031703122013,118.93237551119357,-497.9302739044522,2061.614630623799,2061.614630623799,-534.0260191743799,124.28261284031237,534.0260191743799,0.0,736.0191499857068,736.0191499857068,-84.50542593275134,326.34529439718443,326.34529439718443,-65.37790657316742,176.28167190798504,176.28167190798504,-528905099.5248321,-1.0,528905099.5248321,-534.0260191743799,189.00005415822523,534.0260191743799,-431.3096374310512,124.28261284031237,431.3096374310512,-14215.465397205367,1377623.0939944852,1377623.0939944852,0,409,420,101.106180850641,310.67443139419476,0.9800134958221505,0.992901857978048,0.5388866500834615,0.5690502738254148,4660.486370586144,3578.4326703745273,21.16009222489688,14.323842024204195,2.0,2.3,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first
post,9,61,-1.0157203515381412,0.38225476720836676,1.0157203515381412,-4.024612595264098,-0.021882987290361047,4.024612595264098,-3.001190079490878,0.9923318198888826,3.001190079490878,-3.001190079490878,0.9923318198888826,3.001190079490878,-1.3659755963626066,1.250616085965558,1.3659755963626066,-9.08213667032005,0.9772038575131727,9.08213667032005,-5.042916553481592,-0.04376597458072207,5.042916553481592,0.08753194916144413,10.008673594980511,10.008673594980511,-1.732614494035682,0.21067858666238085,1.732614494035682,-1.5130914618438622,0.0,1.5130914618438622,-1.0067587459213088,-1.0,1.0067587459213088,-5.042916553481592,0.008424769234429086,5.042916553481592,-5.0043368270847814,0.4209858319688339,5.0043368270847814,0.005746381593001236,39.286982659435026,39.286982659435026,0,547,549,1.485646973614082,14.979285376684194,0.8821468575833019,0.9025747747681186,0.05943278931230914,0.03471101774845301,29.732158402120103,24.39436956828472,5.143480367764028,4.07448360810199,2.0,2.3,10000.0,0.3,0.18,0.40000000000000013,1.1,0.7,shift_first
